TabooSize,bestLocal
4137,1094968
4138,1094968
4139,1094968
4140,1094968
4141,1094968
4142,1094968
4143,1094968
4144,1094968
4145,1094968
4146,1094968
4147,1094968
4148,1094968
4149,1094968
4150,1094968
4151,1094968
4152,1094968
4153,1094968
4154,1094968
4155,1094968
4156,1094968
4157,1094968
4158,1094968
4159,1094968
4160,1094968
4161,1094968
4162,1094968
4163,1094968
4164,1094968
4165,1094968
4166,1094968
4167,1094968
4168,1094968
4169,1094968
4170,1094968
4171,1094968
4172,1094968
4173,1094968
4174,1094968
4175,1094968
4176,1094968
4177,1094968
4178,1094968
4179,1094968
4180,1094968
4181,1094968
4182,1094968
4183,1094968
4184,1094968
4185,1094968
4186,1094968
4187,1094968
4188,1094968
4189,1094968
4190,1094968
4191,1094968
4192,1094968
4193,1094968
4194,1094968
4195,1094968
4196,1094968
4197,1094968
4198,1094968
4199,1094968
4200,1094968
4201,1094968
4202,1094968
4203,1094968
4204,1094968
4205,1094968
4206,1094968
4207,1094968
4208,1094968
4209,1094968
4210,1094968
4211,1094968
4212,1094968
4213,1094968
4214,1094968
4215,1094968
4216,1094968
4217,1094968
4218,1094968
4219,1094968
4220,1094968
4221,1094968
4222,1094968
4223,1094968
4224,1094968
4225,1094968
4226,1094968
4227,1094968
4228,1094968
4229,1094968
4230,1094968
4231,1094968
4232,1094968
4233,1094968
4234,1094968
4235,1094968
4236,1094968
4237,1094968
4238,1094968
4239,1094968
4240,1094968
4241,1094968
4242,1094968
4243,1094968
4244,1094968
4245,1094968
4246,1094968
4247,1094968
4248,1094968
4249,1094968
4250,1094968
4251,1094968
4252,1094968
4253,1094968
4254,1094968
4255,1094968
4256,1094968
4257,1094968
4258,1094968
4259,1094968
4260,1094968
4261,1094968
4262,1094968
4263,1094968
4264,1094968
4265,1094968
4266,1094968
4267,1094968
4268,1094968
4269,1094968
4270,1094968
4271,1094968
4272,1094968
4273,1094968
4274,1094968
4275,1094968
4276,1094968
4277,1094968
4278,1094968
4279,1094968
4280,1094968
4281,1094968
4282,1094968
4283,1094968
4284,1094968
4285,1094968
4286,1094968
4287,1094968
4288,1094968
4289,1094968
4290,1094968
4291,1094968
4292,1094968
4293,1094968
4294,1094968
4295,1094968
4296,1094968
4297,1094968
4298,1094968
4299,1094968
4300,1094968
4301,1094968
4302,1094968
4303,1094968
4304,1094968
4305,1094968
4306,1094968
4307,1094968
4308,1094968
4309,1094968
4310,1094968
4311,1094968
4312,1094968
4313,1094968
4314,1094968
4315,1094968
4316,1094968
4317,1094968
4318,1094968
4319,1094968
4320,1094968
4321,1094968
4322,1094968
4323,1094968
4324,1094968
4325,1094968
4326,1094968
4327,1094968
4328,1094968
4329,1094968
4330,1094968
4331,1094968
4332,1094968
4333,1094968
4334,1094968
4335,1094968
4336,1094968
4337,1094968
4338,1094968
4339,1094968
4340,1094968
4341,1094968
4342,1094968
4343,1094968
4344,1094968
4345,1094968
4346,1094968
4347,1094968
4348,1094968
4349,1094968
4350,1094968
4351,1094968
4352,1094968
4353,1094968
4354,1094968
4355,1094968
4356,1094968
4357,1094968
4358,1094968
4359,1094968
4360,1094968
4361,1094968
4362,1094968
4363,1094968
4364,1094968
4365,1094968
4366,1094968
4367,1094968
4368,1094968
4369,1094968
4370,1094968
4371,1094968
4372,1094968
4373,1094968
4374,1094968
4375,1094968
4376,1094968
4377,1094968
4378,1094968
4379,1094968
4380,1094968
4381,1094968
4382,1094968
4383,1094968
4384,1094968
4385,1094968
4386,1094968
4387,1094968
4388,1094968
4389,1094968
4390,1094968
4391,1094968
4392,1094968
4393,1094968
4394,1094968
4395,1094968
4396,1094968
4397,1094968
4398,1094968
4399,1094968
4400,1094968
4401,1094968
4402,1094968
4403,1094968
4404,1094968
4405,1094968
4406,1094968
4407,1094968
4408,1094968
4409,1094968
4410,1094968
4411,1094968
4412,1094968
4413,1094968
4414,1094968
4415,1094968
4416,1094968
4417,1094968
4418,1094968
4419,1094968
4420,1094968
4421,1094968
4422,1094968
4423,1094968
4424,1094968
4425,1094968
4426,1094968
4427,1094968
4428,1094968
4429,1094968
4430,1094968
4431,1094968
4432,1094968
4433,1094968
4434,1094968
4435,1094968
4436,1094968
4437,1094968
4438,1094968
4439,1094968
4440,1094968
4441,1094968
4442,1094968
4443,1094968
4444,1094968
4445,1094968
4446,1094968
4447,1094968
4448,1094968
4449,1094968
4450,1094968
4451,1094968
4452,1094968
4453,1094968
4454,1094968
4455,1094968
4456,1094968
4457,1094968
4458,1094968
4459,1094968
4460,1094968
4461,1094968
4462,1094968
4463,1094968
4464,1094968
4465,1094968
4466,1094968
4467,1094968
4468,1094968
4469,1094968
4470,1094968
4471,1094968
4472,1094968
4473,1094968
4474,1094968
4475,1094968
4476,1094968
4477,1094968
4478,1094968
4479,1094968
4480,1094968
4481,1094968
4482,1094968
4483,1094968
4484,1094968
4485,1094968
4486,1094968
4487,1094968
4488,1094968
4489,1094968
4490,1094968
4491,1094968
4492,1094968
4493,1094968
4494,1094968
4495,1094968
4496,1094968
4497,1094968
4498,1094968
4499,1094968
4500,1094968
4501,1094968
4502,1094968
4503,1094968
4504,1094968
4505,1094968
4506,1094968
4507,1094968
4508,1094968
4509,1094968
4510,1094968
4511,1094968
4512,1094968
4513,1094968
4514,1094968
4515,1094968
4516,1094968
4517,1094968
4518,1094968
4519,1094968
4520,1094968
4521,1094968
4522,1094968
4523,1094968
4524,1094968
4525,1094968
4526,1094968
4527,1094968
4528,1094968
4529,1094968
4530,1094968
4531,1094968
4532,1094968
4533,1094968
4534,1094968
4535,1094968
4536,1094968
4537,1094968
4538,1094968
4539,1094968
4540,1094968
4541,1094968
4542,1094968
4543,1094968
4544,1094968
4545,1094968
4546,1094968
4547,1094968
4548,1094968
4549,1094968
4550,1094968
4551,1094968
4552,1094968
4553,1094968
4554,1094968
4555,1094968
4556,1094968
4557,1094968
4558,1094968
4559,1094968
4560,1094968
4561,1094968
4562,1094968
4563,1094968
4564,1094968
4565,1094968
4566,1094968
4567,1094968
4568,1094968
4569,1094968
4570,1094968
4571,1094968
4572,1094968
4573,1094968
4574,1094968
4575,1094968
4576,1094968
4577,1094968
4578,1094968
4579,1094968
4580,1094968
4581,1094968
4582,1094968
4583,1094968
4584,1094968
4585,1094968
4586,1094968
4587,1094968
4588,1094968
4589,1094968
4590,1094968
4591,1094968
4592,1094968
4593,1094968
4594,1094968
4595,1094968
4596,1094968
4597,1094968
4598,1094968
4599,1094968
4600,1094968
4601,1094968
4602,1094968
4603,1094968
4604,1094968
4605,1094968
4606,1094968
4607,1094968
4608,1094968
4609,1094968
4610,1094968
4611,1094968
4612,1094968
4613,1094968
4614,1094968
4615,1094968
4616,1094968
4617,1094968
4618,1094968
4619,1094968
4620,1094968
4621,1094968
4622,1094968
4623,1094968
4624,1094968
4625,1094968
4626,1094968
4627,1094968
4628,1094968
4629,1094968
4630,1094968
4631,1094968
4632,1094968
4633,1094968
4634,1094968
4635,1094968
4636,1094968
4637,1094968
4638,1094968
4639,1094968
4640,1094968
4641,1094968
4642,1094968
4643,1094968
4644,1094968
4645,1094968
4646,1094968
4647,1094968
4648,1094968
4649,1094968
4650,1094968
4651,1094968
4652,1094968
4653,1094968
4654,1094968
4655,1094968
4656,1094968
4657,1094968
4658,1094968
4659,1094968
4660,1094968
4661,1094968
4662,1094968
4663,1094968
4664,1094968
4665,1094968
4666,1094968
4667,1094968
4668,1094968
4669,1094968
4670,1094968
4671,1094968
4672,1094968
4673,1094968
4674,1094968
4675,1094968
4676,1094968
4677,1094968
4678,1094968
4679,1094968
4680,1094968
4681,1094968
4682,1094968
4683,1094968
4684,1094968
4685,1094968
4686,1094968
4687,1094968
4688,1094968
4689,1094968
4690,1094968
4691,1094968
4692,1094968
4693,1094968
4694,1094968
4695,1094968
4696,1094968
4697,1094968
4698,1094968
4699,1094968
4700,1094968
4701,1094968
4702,1094968
4703,1094968
4704,1094968
4705,1094968
4706,1094968
4707,1094968
4708,1094968
4709,1094968
4710,1094968
4711,1094968
4712,1094968
4713,1094968
4714,1094968
4715,1094968
4716,1094968
4717,1094968
4718,1094968
4719,1094968
4720,1094968
4721,1094968
4722,1094968
4723,1094968
4724,1094968
4725,1094968
4726,1094968
4727,1094968
4728,1094968
4729,1094968
4730,1094968
4731,1094968
4732,1094968
4733,1094968
4734,1094968
4735,1094968
4736,1094968
4737,1094968
4738,1094968
4739,1094968
4740,1094968
4741,1094968
4742,1094968
4743,1094968
4744,1094968
4745,1094968
4746,1094968
4747,1094968
4748,1094968
4749,1094968
4750,1094968
4751,1094968
4752,1094968
4753,1094968
4754,1094968
4755,1094968
4756,1094968
4757,1094968
4758,1094968
4759,1094968
4760,1094968
4761,1094968
4762,1094968
4763,1094968
4764,1094968
4765,1094968
4766,1094968
4767,1094968
4768,1094968
4769,1094968
4770,1094968
4771,1094968
4772,1094968
4773,1094968
4774,1094968
4775,1094968
4776,1094968
4777,1094968
4778,1094968
4779,1094968
4780,1094968
4781,1094968
4782,1094968
4783,1094968
4784,1094968
4785,1094968
4786,1094968
4787,1094968
4788,1094968
4789,1094968
4790,1094968
4791,1094968
4792,1094968
4793,1094968
4794,1094968
4795,1094968
4796,1094968
4797,1094968
4798,1094968
4799,1094968
4800,1094968
4801,1094968
4802,1094968
4803,1094968
4804,1094968
4805,1094968
4806,1094968
4807,1094968
4808,1094968
4809,1094968
4810,1094968
4811,1094968
4812,1094968
4813,1094968
4814,1094968
4815,1094968
4816,1094968
4817,1094968
4818,1094968
4819,1094968
4820,1094968
4821,1094968
4822,1094968
4823,1094968
4824,1094968
4825,1094968
4826,1094968
4827,1094968
4828,1094968
4829,1094968
4830,1094968
4831,1094968
4832,1094968
4833,1094968
4834,1094968
4835,1094968
4836,1094968
4837,1094968
4838,1094968
4839,1094968
4840,1094968
4841,1094968
4842,1094968
4843,1094968
4844,1094968
4845,1094968
4846,1094968
4847,1094968
4848,1094968
4849,1094968
4850,1094968
4851,1094968
4852,1094968
4853,1094968
4854,1094968
4855,1094968
4856,1094968
4857,1094968
4858,1094968
4859,1094968
4860,1094968
4861,1094968
4862,1094968
4863,1094968
4864,1094968
4865,1094968
4866,1094968
4867,1094968
4868,1094968
4869,1094968
4870,1094968
4871,1094968
4872,1094968
4873,1094968
4874,1094968
4875,1094968
4876,1094968
4877,1094968
4878,1094968
4879,1094968
4880,1094968
4881,1094968
4882,1094968
4883,1094968
4884,1094968
4885,1094968
4886,1094968
4887,1094968
4888,1094968
4889,1094968
4890,1094968
4891,1094968
4892,1094968
4893,1094968
4894,1094968
4895,1094968
4896,1094968
4897,1094968
4898,1094968
4899,1094968
4900,1094968
4901,1094968
4902,1094968
4903,1094968
4904,1094968
4905,1094968
4906,1094968
4907,1094968
4908,1094968
4909,1094968
4910,1094968
4911,1094968
4912,1094968
4913,1094968
4914,1094968
4915,1094968
4916,1094968
4917,1094968
4918,1094968
4919,1094968
4920,1094968
4921,1094968
4922,1094968
4923,1094968
4924,1094968
4925,1094968
4926,1094968
4927,1094968
4928,1094968
4929,1094968
4930,1094968
4931,1094968
4932,1094968
4933,1094968
4934,1094968
4935,1094968
4936,1094968
4937,1094968
4938,1094968
4939,1094968
4940,1094968
4941,1094968
4942,1094968
4943,1094968
4944,1094968
4945,1094968
4946,1094968
4947,1094968
4948,1094968
4949,1094968
4950,1094968
4951,1094968
4952,1094968
4953,1094968
4954,1094968
4955,1094968
4956,1094968
4957,1094968
4958,1094968
4959,1094968
4960,1094968
4961,1094968
4962,1094968
4963,1094968
4964,1094968
4965,1094968
4966,1094968
4967,1094968
4968,1094968
4969,1094968
4970,1094968
4971,1094968
4972,1094968
4973,1094968
4974,1094968
4975,1094968
4976,1094968
4977,1094968
4978,1094968
4979,1094968
4980,1094968
4981,1094968
4982,1094968
4983,1094968
4984,1094968
4985,1094968
4986,1094968
4987,1094968
4988,1094968
4989,1094968
4990,1094968
4991,1094968
4992,1094968
4993,1094968
4994,1094968
4995,1094968
4996,1094968
4997,1094968
4998,1094968
4999,1094968
5000,1094968
5001,1094968
5002,1094968
5003,1094968
5004,1094968
5005,1094968
5006,1094968
5007,1094968
5008,1094968
5009,1094968
5010,1094968
5011,1094968
5012,1094968
5013,1094968
5014,1094968
5015,1094968
5016,1094968
5017,1094968
5018,1094968
5019,1094968
5020,1094968
5021,1094968
5022,1094968
5023,1094968
5024,1094968
5025,1094968
5026,1094968
5027,1094968
5028,1094968
5029,1094968
5030,1094968
5031,1094968
5032,1094968
5033,1094968
5034,1094968
5035,1094968
5036,1094968
5037,1094968
5038,1094968
5039,1094968
5040,1094968
5041,1094968
5042,1094968
5043,1094968
5044,1094968
5045,1094968
5046,1094968
5047,1094968
5048,1094968
5049,1094968
5050,1094968
5051,1094968
5052,1094968
5053,1094968
5054,1094968
5055,1094968
5056,1094968
5057,1094968
5058,1094968
5059,1094968
5060,1094968
5061,1094968
5062,1094968
5063,1094968
5064,1094968
5065,1094968
5066,1094968
5067,1094968
5068,1094968
5069,1094968
5070,1094968
5071,1094968
5072,1094968
5073,1094968
5074,1094968
5075,1094968
5076,1094968
5077,1094968
5078,1094968
5079,1094968
5080,1094968
5081,1094968
5082,1094968
5083,1094968
5084,1094968
5085,1094968
5086,1094968
5087,1094968
5088,1094968
5089,1094968
5090,1094968
5091,1094968
5092,1094968
5093,1094968
5094,1094968
5095,1094968
5096,1094968
5097,1094968
5098,1094968
5099,1094968
5100,1094968
5101,1094968
5102,1094968
5103,1094968
5104,1094968
5105,1094968
5106,1094968
5107,1094968
5108,1094968
5109,1094968
5110,1094968
5111,1094968
5112,1094968
5113,1094968
5114,1094968
5115,1094968
5116,1094968
5117,1094968
5118,1094968
5119,1094968
5120,1094968
5121,1094968
5122,1094968
5123,1094968
5124,1094968
5125,1094968
5126,1094968
5127,1094968
5128,1094968
5129,1094968
5130,1094968
5131,1094968
5132,1094968
5133,1094968
5134,1094968
5135,1094968
5136,1094968
5137,1094968
5138,1094968
5139,1094968
5140,1094968
5141,1094968
5142,1094968
5143,1094968
5144,1094968
5145,1094968
5146,1094968
5147,1094968
5148,1094968
5149,1094968
5150,1094968
5151,1094968
5152,1094968
5153,1094968
5154,1094968
5155,1094968
5156,1094968
5157,1094968
5158,1094968
5159,1094968
5160,1094968
5161,1094968
5162,1094968
5163,1094968
5164,1094968
5165,1094968
5166,1094968
5167,1094968
5168,1094968
5169,1094968
5170,1094968
5171,1094968
5172,1094968
5173,1094968
5174,1094968
5175,1094968
5176,1094968
5177,1094968
5178,1094968
5179,1094968
5180,1094968
5181,1094968
5182,1094968
5183,1094968
5184,1094968
5185,1094968
5186,1094968
5187,1094968
5188,1094968
5189,1094968
5190,1094968
5191,1094968
5192,1094968
5193,1094968
5194,1094968
5195,1094968
5196,1094968
5197,1094968
5198,1094968
5199,1094968
5200,1094968
5201,1094968
5202,1094968
5203,1094968
5204,1094968
5205,1094968
5206,1094968
5207,1094968
5208,1094968
5209,1094968
5210,1094968
5211,1094968
5212,1094968
5213,1094968
5214,1094968
5215,1094968
5216,1094968
5217,1094968
5218,1094968
5219,1094968
5220,1094968
5221,1094968
5222,1094968
5223,1094968
5224,1094968
5225,1094968
5226,1094968
5227,1094968
5228,1094968
5229,1094968
5230,1094968
5231,1094968
5232,1094968
5233,1094968
5234,1094968
5235,1094968
5236,1094968
5237,1094968
5238,1094968
5239,1094968
5240,1094968
5241,1094968
5242,1094968
5243,1094968
5244,1094968
5245,1094968
5246,1094968
5247,1094968
5248,1094968
5249,1094968
5250,1094968
5251,1094968
5252,1094968
5253,1094968
5254,1094968
5255,1094968
5256,1094968
5257,1094968
5258,1094968
5259,1094968
5260,1094968
5261,1094968
5262,1094968
5263,1094968
5264,1094968
5265,1094968
5266,1094968
5267,1094968
5268,1094968
5269,1094968
5270,1094968
5271,1094968
5272,1094968
5273,1094968
5274,1094968
5275,1094968
5276,1094968
5277,1094968
5278,1094968
5279,1094968
5280,1094968
5281,1094968
5282,1094968
5283,1094968
5284,1094968
5285,1094968
5286,1094968
5287,1094968
5288,1094968
5289,1094968
5290,1094968
5291,1094968
5292,1094968
5293,1094968
5294,1094968
5295,1094968
5296,1094968
5297,1094968
5298,1094968
5299,1094968
5300,1094968
5301,1094968
5302,1094968
5303,1094968
5304,1094968
5305,1094968
5306,1094968
5307,1094968
5308,1094968
5309,1094968
5310,1094968
5311,1094968
5312,1094968
5313,1094968
5314,1094968
5315,1094968
5316,1094968
5317,1094968
5318,1094968
5319,1094968
5320,1094968
5321,1094968
5322,1094968
5323,1094968
5324,1094968
5325,1094968
5326,1094968
5327,1094968
5328,1094968
5329,1094968
5330,1094968
5331,1094968
5332,1094968
5333,1094968
5334,1094968
5335,1094968
5336,1094968
5337,1094968
5338,1094968
5339,1094968
5340,1094968
5341,1094968
5342,1094968
5343,1094968
5344,1094968
5345,1094968
5346,1094968
5347,1094968
5348,1094968
5349,1094968
5350,1094968
5351,1094968
5352,1094968
5353,1094968
5354,1094968
5355,1094968
5356,1094968
5357,1094968
5358,1094968
5359,1094968
5360,1094968
5361,1094968
5362,1094968
5363,1094968
5364,1094968
5365,1094968
5366,1094968
5367,1094968
5368,1094968
5369,1094968
5370,1094968
5371,1094968
5372,1094968
5373,1094968
5374,1094968
5375,1094968
5376,1094968
5377,1094968
5378,1094968
5379,1094968
5380,1094968
5381,1094968
5382,1094968
5383,1094968
5384,1094968
5385,1094968
5386,1094968
5387,1094968
5388,1094968
5389,1094968
5390,1094968
5391,1094968
5392,1094968
5393,1094968
5394,1094968
5395,1094968
5396,1094968
5397,1094968
5398,1094968
5399,1094968
5400,1094968
5401,1094968
5402,1094968
5403,1094968
5404,1094968
5405,1094968
5406,1094968
5407,1094968
5408,1094968
5409,1094968
5410,1094968
5411,1094968
5412,1094968
5413,1094968
5414,1094968
5415,1094968
5416,1094968
5417,1094968
5418,1094968
5419,1094968
5420,1094968
5421,1094968
5422,1094968
5423,1094968
5424,1094968
5425,1094968
5426,1094968
5427,1094968
5428,1094968
5429,1094968
5430,1094968
5431,1094968
5432,1094968
5433,1094968
5434,1094968
5435,1094968
5436,1094968
5437,1094968
5438,1094968
5439,1094968
5440,1094968
5441,1094968
5442,1094968
5443,1094968
5444,1094968
5445,1094968
5446,1094968
5447,1094968
5448,1094968
5449,1094968
5450,1094968
5451,1094968
5452,1094968
5453,1094968
5454,1094968
5455,1094968
5456,1094968
5457,1094968
5458,1094968
5459,1094968
5460,1094968
5461,1094968
5462,1094968
5463,1094968
5464,1094968
5465,1094968
5466,1094968
5467,1094968
5468,1094968
5469,1094968
5470,1094968
5471,1094968
5472,1094968
5473,1094968
5474,1094968
5475,1094968
5476,1094968
5477,1094968
5478,1094968
5479,1094968
5480,1094968
5481,1094968
5482,1094968
5483,1094968
5484,1094968
5485,1094968
5486,1094968
5487,1094968
5488,1094968
5489,1094968
5490,1094968
5491,1094968
5492,1094968
5493,1094968
5494,1094968
5495,1094968
5496,1094968
5497,1094968
5498,1094968
5499,1094968
5500,1094968
5501,1094968
5502,1094968
5503,1094968
5504,1094968
5505,1094968
5506,1094968
5507,1094968
5508,1094968
5509,1094968
5510,1094968
5511,1094968
5512,1094968
5513,1094968
5514,1094968
5515,1094968
5516,1094968
5517,1094968
5518,1094968
5519,1094968
5520,1094968
5521,1094968
5522,1094968
5523,1094968
5524,1094968
5525,1094968
5526,1094968
5527,1094968
5528,1094968
5529,1094968
5530,1094968
5531,1094968
5532,1094968
5533,1094968
5534,1094968
5535,1094968
5536,1094968
5537,1094968
5538,1094968
5539,1094968
5540,1094968
5541,1094968
5542,1094968
5543,1094968
5544,1094968
5545,1094968
5546,1094968
5547,1094968
5548,1094968
5549,1094968
5550,1094968
5551,1094968
5552,1094968
5553,1094968
5554,1094968
5555,1094968
5556,1094968
5557,1094968
5558,1094968
5559,1094968
5560,1094968
5561,1094968
5562,1094968
5563,1094968
5564,1094968
5565,1094968
5566,1094968
5567,1094968
5568,1094968
5569,1094968
5570,1094968
5571,1094968
5572,1094968
5573,1094968
5574,1094968
5575,1094968
5576,1094968
5577,1094968
5578,1094968
5579,1094968
5580,1094968
5581,1094968
5582,1094968
5583,1094968
5584,1094968
5585,1094968
5586,1094968
5587,1094968
5588,1094968
5589,1094968
5590,1094968
5591,1094968
5592,1094968
5593,1094968
5594,1094968
5595,1094968
5596,1094968
5597,1094968
5598,1094968
5599,1094968
5600,1094968
5601,1094968
5602,1094968
5603,1094968
5604,1094968
5605,1094968
5606,1094968
5607,1094968
5608,1094968
5609,1094968
5610,1094968
5611,1094968
5612,1094968
5613,1094968
5614,1094968
5615,1094968
5616,1094968
5617,1094968
5618,1094968
5619,1094968
5620,1094968
5621,1094968
5622,1094968
5623,1094968
5624,1094968
5625,1094968
5626,1094968
5627,1094968
5628,1094968
5629,1094968
5630,1094968
5631,1094968
5632,1094968
5633,1094968
5634,1094968
5635,1094968
5636,1094968
5637,1094968
5638,1094968
5639,1094968
5640,1094968
5641,1094968
5642,1094968
5643,1094968
5644,1094968
5645,1094968
5646,1094968
5647,1094968
5648,1094968
5649,1094968
5650,1094968
5651,1094968
5652,1094968
5653,1094968
5654,1094968
5655,1094968
5656,1094968
5657,1094968
5658,1094968
5659,1094968
5660,1094968
5661,1094968
5662,1094968
5663,1094968
5664,1094968
5665,1094968
5666,1094968
5667,1094968
5668,1094968
5669,1094968
5670,1094968
5671,1094968
5672,1094968
5673,1094968
5674,1094968
5675,1094968
5676,1094968
5677,1094968
5678,1094968
5679,1094968
5680,1094968
5681,1094968
5682,1094968
5683,1094968
5684,1094968
5685,1094968
5686,1094968
5687,1094968
5688,1094968
5689,1094968
5690,1094968
5691,1094968
5692,1094968
5693,1094968
5694,1094968
5695,1094968
5696,1094968
5697,1094968
5698,1094968
5699,1094968
5700,1094968
5701,1094968
5702,1094968
5703,1094968
5704,1094968
5705,1094968
5706,1094968
5707,1094968
5708,1094968
5709,1094968
5710,1094968
5711,1094968
5712,1094968
5713,1094968
5714,1094968
5715,1094968
5716,1094968
5717,1094968
5718,1094968
5719,1094968
5720,1094968
5721,1094968
5722,1094968
5723,1094968
5724,1094968
5725,1094968
5726,1094968
5727,1094968
5728,1094968
5729,1094968
5730,1094968
5731,1094968
5732,1094968
5733,1094968
5734,1094968
5735,1094968
5736,1094968
5737,1094968
5738,1094968
5739,1094968
5740,1094968
5741,1094968
5742,1094968
5743,1094968
5744,1094968
5745,1094968
5746,1094968
5747,1094968
5748,1094968
5749,1094968
5750,1094968
5751,1094968
5752,1094968
5753,1094968
5754,1094968
5755,1094968
5756,1094968
5757,1094968
5758,1094968
5759,1094968
5760,1094968
5761,1094968
5762,1094968
5763,1094968
5764,1094968
5765,1094968
5766,1094968
5767,1094968
5768,1094968
5769,1094968
5770,1094968
5771,1094968
5772,1094968
5773,1094968
5774,1094968
5775,1094968
5776,1094968
5777,1094968
5778,1094968
5779,1094968
5780,1094968
5781,1094968
5782,1094968
5783,1094968
5784,1094968
5785,1094968
5786,1094968
5787,1094968
5788,1094968
5789,1094968
5790,1094968
5791,1094968
5792,1094968
5793,1094968
5794,1094968
5795,1094968
5796,1094968
5797,1094968
5798,1094968
5799,1094968
5800,1094968
5801,1094968
5802,1094968
5803,1094968
5804,1094968
5805,1094968
5806,1094968
5807,1094968
5808,1094968
5809,1094968
5810,1094968
5811,1094968
5812,1094968
5813,1094968
5814,1094968
5815,1094968
5816,1094968
5817,1094968
5818,1094968
5819,1094968
5820,1094968
5821,1094968
5822,1094968
5823,1094968
5824,1094968
5825,1094968
5826,1094968
5827,1094968
5828,1094968
5829,1094968
5830,1094968
5831,1094968
5832,1094968
5833,1094968
5834,1094968
5835,1094968
5836,1094968
5837,1094968
5838,1094968
5839,1094968
5840,1094968
5841,1094968
5842,1094968
5843,1094968
5844,1094968
5845,1094968
5846,1094968
5847,1094968
5848,1094968
5849,1094968
5850,1094968
5851,1094968
5852,1094968
5853,1094968
5854,1094968
5855,1094968
5856,1094968
5857,1094968
5858,1094968
5859,1094968
5860,1094968
5861,1094968
5862,1094968
5863,1094968
5864,1094968
5865,1094968
5866,1094968
5867,1094968
5868,1094968
5869,1094968
5870,1094968
5871,1094968
5872,1094968
5873,1094968
5874,1094968
5875,1094968
5876,1094968
5877,1094968
5878,1094968
5879,1094968
5880,1094968
5881,1094968
5882,1094968
5883,1094968
5884,1094968
5885,1094968
5886,1094968
5887,1094968
5888,1094968
5889,1094968
5890,1094968
5891,1094968
5892,1094968
5893,1094968
5894,1094968
5895,1094968
5896,1094968
5897,1094968
5898,1094968
5899,1094968
5900,1094968
5901,1094968
5902,1094968
5903,1094968
5904,1094968
5905,1094968
5906,1094968
5907,1094968
5908,1094968
5909,1094968
5910,1094968
5911,1094968
5912,1094968
5913,1094968
5914,1094968
5915,1094968
5916,1094968
5917,1094968
5918,1094968
5919,1094968
5920,1094968
5921,1094968
5922,1094968
5923,1094968
5924,1094968
5925,1094968
5926,1094968
5927,1094968
5928,1094968
5929,1094968
5930,1094968
5931,1094968
5932,1094968
5933,1094968
5934,1094968
5935,1094968
5936,1094968
5937,1094968
5938,1094968
5939,1094968
5940,1094968
5941,1094968
5942,1094968
5943,1094968
5944,1094968
5945,1094968
5946,1094968
5947,1094968
5948,1094968
5949,1094968
5950,1094968
5951,1094968
5952,1094968
5953,1094968
5954,1094968
5955,1094968
5956,1094968
5957,1094968
5958,1094968
5959,1094968
5960,1094968
5961,1094968
5962,1094968
5963,1094968
5964,1094968
5965,1094968
5966,1094968
5967,1094968
5968,1094968
5969,1094968
5970,1094968
5971,1094968
5972,1094968
5973,1094968
5974,1094968
5975,1094968
5976,1094968
5977,1094968
5978,1094968
5979,1094968
5980,1094968
5981,1094968
5982,1094968
5983,1094968
5984,1094968
5985,1094968
5986,1094968
5987,1094968
5988,1094968
5989,1094968
5990,1094968
5991,1094968
5992,1094968
5993,1094968
5994,1094968
5995,1094968
5996,1094968
5997,1094968
5998,1094968
5999,1094968
6000,1094968
6001,1094968
6002,1094968
6003,1094968
6004,1094968
6005,1094968
6006,1094968
6007,1094968
6008,1094968
6009,1094968
6010,1094968
6011,1094968
6012,1094968
6013,1094968
6014,1094968
6015,1094968
6016,1094968
6017,1094968
6018,1094968
6019,1094968
6020,1094968
6021,1094968
6022,1094968
6023,1094968
6024,1094968
6025,1094968
6026,1094968
6027,1094968
6028,1094968
6029,1094968
6030,1094968
6031,1094968
6032,1094968
6033,1094968
6034,1094968
6035,1094968
6036,1094968
6037,1094968
6038,1094968
6039,1094968
6040,1094968
6041,1094968
6042,1094968
6043,1094968
6044,1094968
6045,1094968
6046,1094968
6047,1094968
6048,1094968
6049,1094968
6050,1094968
6051,1094968
6052,1094968
6053,1094968
6054,1094968
6055,1094968
6056,1094968
6057,1094968
6058,1094968
6059,1094968
6060,1094968
6061,1094968
6062,1094968
6063,1094968
6064,1094968
6065,1094968
6066,1094968
6067,1094968
6068,1094968
6069,1094968
6070,1094968
6071,1094968
6072,1094968
6073,1094968
6074,1094968
6075,1094968
6076,1094968
6077,1094968
6078,1094968
6079,1094968
6080,1094968
6081,1094968
6082,1094968
6083,1094968
6084,1094968
6085,1094968
6086,1094968
6087,1094968
6088,1094968
6089,1094968
6090,1094968
6091,1094968
6092,1094968
6093,1094968
6094,1094968
6095,1094968
6096,1094968
6097,1094968
6098,1094968
6099,1094968
6100,1094968
6101,1094968
6102,1094968
6103,1094968
6104,1094968
6105,1094968
6106,1094968
6107,1094968
6108,1094968
6109,1094968
6110,1094968
6111,1094968
6112,1094968
6113,1094968
6114,1094968
6115,1094968
6116,1094968
6117,1094968
6118,1094968
6119,1094968
6120,1094968
6121,1094968
6122,1094968
6123,1094968
6124,1094968
6125,1094968
6126,1094968
6127,1094968
6128,1094968
6129,1094968
6130,1094968
6131,1094968
6132,1094968
6133,1094968
6134,1094968
